Customer_Id,Product_Id,Transaction Type,Category,Amount (In Dollars),Purchase_Date,Payment Mode,Merchant Name,Location,Transaction Status,Tax Amount,Discount Applied,Transaction Approval Status,Customer Segment
4305,252,Subscription Payment,Medical Bills,16412,03/20/2025,Crypto,Mayo Clinic,"West Mark, Qatar",Pending,<function <lambda> at 0x7ebcdf819910>,<function <lambda> at 0x7ebcdf8199b0>,Pending,Small Business
4306,287,Loan Repayment,Mortgage Payment,226,03/20/2025,Debit Card,Marriott Hotels,"Port Hollyton, Argentina",Pending,<function <lambda> at 0x7ebcdf819af0>,<function <lambda> at 0x7ebcdf819a50>,Approved,Corporate
4306,259,Grocery Shopping,Streaming Services,20841,03/20/2025,Crypto,Marriott Hotels,"Port Hollyton, Argentina",Pending,<function <lambda> at 0x7ebcdf819b90>,<function <lambda> at 0x7ebcdf819c30>,Pending,Corporate
4307,286,Stock Investment,Streaming Services,27207,03/20/2025,PayPal,Walmart,"Jeremiahton, Jamaica",Pending,<function <lambda> at 0x7ebcdf819d70>,<function <lambda> at 0x7ebcdf819cd0>,Pending,Enterprise
4307,244,Stock Investment,Mortgage Payment,47651,03/20/2025,Crypto,Walmart,"Jeremiahton, Jamaica",Pending,<function <lambda> at 0x7ebcdf819e10>,<function <lambda> at 0x7ebcdf819eb0>,Pending,Enterprise
4308,272,Hotel Booking,Medical Bills,18275,03/20/2025,PayPal,Mayo Clinic,"Lopezside, Nicaragua",Failed,<function <lambda> at 0x7ebcdf819ff0>,<function <lambda> at 0x7ebcdf819f50>,Pending,Corporate
4308,262,Hotel Booking,Mortgage Payment,4681,03/20/2025,PayPal,Walmart,"Lopezside, Nicaragua",Pending,<function <lambda> at 0x7ebcdf81a090>,<function <lambda> at 0x7ebcdf81a130>,Pending,Corporate
4309,275,Healthcare Payment,Streaming Services,24330,03/20/2025,PayPal,E-Trade,"North Edwin, Korea",Completed,<function <lambda> at 0x7ebcdf81a270>,<function <lambda> at 0x7ebcdf81a1d0>,Approved,Enterprise
4309,200,Stock Investment,Supermarket,34336,03/20/2025,PayPal,Wells Fargo,"North Edwin, Korea",Completed,<function <lambda> at 0x7ebcdf81a310>,<function <lambda> at 0x7ebcdf81a3b0>,Approved,Enterprise
4310,243,Stock Investment,Mortgage Payment,19028,03/20/2025,PayPal,Marriott Hotels,"Curtisbury, Morocco",Completed,<function <lambda> at 0x7ebcdf81a4f0>,<function <lambda> at 0x7ebcdf81a450>,Approved,Individual
4310,204,Loan Repayment,Streaming Services,3947,03/20/2025,Bank Transfer,Wells Fargo,"Curtisbury, Morocco",Approved,<function <lambda> at 0x7ebcdf81a590>,<function <lambda> at 0x7ebcdf81a630>,Approved,Individual
4311,236,Subscription Payment,Luxury Resorts,2909,03/20/2025,Credit Card,Netflix,"West Dawn, Cape Verde",Completed,<function <lambda> at 0x7ebcdf81a770>,<function <lambda> at 0x7ebcdf81a6d0>,Approved,Corporate
4311,229,Loan Repayment,Electronics,45201,03/20/2025,Credit Card,Mayo Clinic,"West Dawn, Cape Verde",Approved,<function <lambda> at 0x7ebcdf81a810>,<function <lambda> at 0x7ebcdf81a8b0>,Approved,Corporate
4312,281,Healthcare Payment,Mutual Funds,17655,03/20/2025,Bank Transfer,Netflix,"South Anthonyland, Wallis and Futuna",Approved,<function <lambda> at 0x7ebcdf81a9f0>,<function <lambda> at 0x7ebcdf81a950>,Pending,Enterprise
4312,202,Loan Repayment,Supermarket,47812,03/20/2025,Credit Card,Marriott Hotels,"South Anthonyland, Wallis and Futuna",Pending,<function <lambda> at 0x7ebcdf81aa90>,<function <lambda> at 0x7ebcdf81ab30>,Approved,Enterprise
4313,238,Grocery Shopping,Supermarket,7746,03/20/2025,Bank Transfer,Walmart,"West Bobby, Lesotho",Failed,<function <lambda> at 0x7ebcdf81ac70>,<function <lambda> at 0x7ebcdf81abd0>,Approved,Enterprise
4313,251,Loan Repayment,Mortgage Payment,21680,03/20/2025,Bank Transfer,Marriott Hotels,"West Bobby, Lesotho",Pending,<function <lambda> at 0x7ebcdf81ad10>,<function <lambda> at 0x7ebcdf81adb0>,Approved,Enterprise
4314,213,Loan Repayment,Electronics,49226,03/20/2025,Crypto,E-Trade,"North Mistymouth, Portugal",Pending,<function <lambda> at 0x7ebcdf81aef0>,<function <lambda> at 0x7ebcdf81ae50>,Approved,Small Business
4314,271,Hotel Booking,Streaming Services,41819,03/20/2025,Crypto,Mayo Clinic,"North Mistymouth, Portugal",Pending,<function <lambda> at 0x7ebcdf81af90>,<function <lambda> at 0x7ebcdf81b030>,Pending,Small Business
4315,284,Online Purchase,Electronics,40083,03/20/2025,PayPal,Wells Fargo,"Hallport, Thailand",Approved,<function <lambda> at 0x7ebcdf81b170>,<function <lambda> at 0x7ebcdf81b0d0>,Pending,Corporate
4315,290,Subscription Payment,Mortgage Payment,3064,03/20/2025,Bank Transfer,Netflix,"Hallport, Thailand",Completed,<function <lambda> at 0x7ebcdf81b210>,<function <lambda> at 0x7ebcdf81b2b0>,Approved,Corporate
4316,283,Hotel Booking,Electronics,1688,03/20/2025,Bank Transfer,Walmart,"New Lynnberg, Dominican Republic",Completed,<function <lambda> at 0x7ebcdf81b3f0>,<function <lambda> at 0x7ebcdf81b350>,Pending,Corporate
4316,267,Loan Repayment,Electronics,26264,03/20/2025,Debit Card,E-Trade,"New Lynnberg, Dominican Republic",Pending,<function <lambda> at 0x7ebcdf81b490>,<function <lambda> at 0x7ebcdf81b530>,Approved,Corporate
4317,240,Hotel Booking,Supermarket,12673,03/20/2025,Debit Card,Mayo Clinic,"Lake Maurice, Zambia",Failed,<function <lambda> at 0x7ebcdf81b670>,<function <lambda> at 0x7ebcdf81b5d0>,Pending,Enterprise
4317,294,Online Purchase,Mortgage Payment,1846,03/20/2025,Bank Transfer,Wells Fargo,"Lake Maurice, Zambia",Failed,<function <lambda> at 0x7ebcdf81b710>,<function <lambda> at 0x7ebcdf81b7b0>,Approved,Enterprise
4318,267,Loan Repayment,Luxury Resorts,2771,03/20/2025,Debit Card,Marriott Hotels,"Bauerstad, Korea",Failed,<function <lambda> at 0x7ebcdf81b8f0>,<function <lambda> at 0x7ebcdf81b850>,Pending,Enterprise
4318,237,Loan Repayment,Electronics,31727,03/20/2025,Credit Card,Amazon,"Bauerstad, Korea",Completed,<function <lambda> at 0x7ebcdf81b990>,<function <lambda> at 0x7ebcdf81ba30>,Approved,Enterprise
4319,265,Online Purchase,Mutual Funds,37913,03/20/2025,Bank Transfer,E-Trade,"Mendozafort, Taiwan",Completed,<function <lambda> at 0x7ebcdf81bb70>,<function <lambda> at 0x7ebcdf81bad0>,Approved,Enterprise
4319,261,Grocery Shopping,Mortgage Payment,33199,03/20/2025,Crypto,Mayo Clinic,"Mendozafort, Taiwan",Completed,<function <lambda> at 0x7ebcdf81bc10>,<function <lambda> at 0x7ebcdf81bcb0>,Approved,Enterprise
4320,231,Loan Repayment,Supermarket,47622,03/20/2025,Credit Card,Wells Fargo,"Snowstad, Haiti",Pending,<function <lambda> at 0x7ebcdf81bdf0>,<function <lambda> at 0x7ebcdf81bd50>,Pending,Corporate
4320,234,Hotel Booking,Electronics,23255,03/20/2025,PayPal,Mayo Clinic,"Snowstad, Haiti",Approved,<function <lambda> at 0x7ebcdf81be90>,<function <lambda> at 0x7ebcdf81bf30>,Pending,Corporate
4321,235,Loan Repayment,Medical Bills,12850,03/20/2025,Debit Card,Mayo Clinic,"South Jane, Mexico",Pending,<function <lambda> at 0x7ebcdf81c070>,<function <lambda> at 0x7ebcdf81bfd0>,Approved,Individual
4321,258,Grocery Shopping,Supermarket,16076,03/20/2025,Credit Card,Marriott Hotels,"South Jane, Mexico",Failed,<function <lambda> at 0x7ebcdf81c110>,<function <lambda> at 0x7ebcdf81c1b0>,Pending,Individual
4322,201,Hotel Booking,Mortgage Payment,40842,03/20/2025,Bank Transfer,E-Trade,"Leeside, Kuwait",Pending,<function <lambda> at 0x7ebcdf81c2f0>,<function <lambda> at 0x7ebcdf81c250>,Approved,Individual
4322,246,Grocery Shopping,Streaming Services,3545,03/20/2025,PayPal,Marriott Hotels,"Leeside, Kuwait",Pending,<function <lambda> at 0x7ebcdf81c390>,<function <lambda> at 0x7ebcdf81c430>,Approved,Individual
4323,252,Loan Repayment,Streaming Services,39089,03/20/2025,Credit Card,Walmart,"West Melindaville, Grenada",Completed,<function <lambda> at 0x7ebcdf81c570>,<function <lambda> at 0x7ebcdf81c4d0>,Approved,Small Business
4323,249,Hotel Booking,Supermarket,48766,03/20/2025,PayPal,Amazon,"West Melindaville, Grenada",Approved,<function <lambda> at 0x7ebcdf81c610>,<function <lambda> at 0x7ebcdf81c6b0>,Pending,Small Business
4324,257,Healthcare Payment,Medical Bills,46398,03/20/2025,Debit Card,Walmart,"Ortizborough, Trinidad and Tobago",Approved,<function <lambda> at 0x7ebcdf81c7f0>,<function <lambda> at 0x7ebcdf81c750>,Approved,Small Business
4324,226,Healthcare Payment,Electronics,31437,03/20/2025,PayPal,Marriott Hotels,"Ortizborough, Trinidad and Tobago",Pending,<function <lambda> at 0x7ebcdf81c890>,<function <lambda> at 0x7ebcdf81c930>,Approved,Small Business
4325,230,Subscription Payment,Medical Bills,41850,03/20/2025,Bank Transfer,E-Trade,"Haastown, Svalbard & Jan Mayen Islands",Approved,<function <lambda> at 0x7ebcdf81ca70>,<function <lambda> at 0x7ebcdf81c9d0>,Pending,Individual
4325,272,Healthcare Payment,Medical Bills,44971,03/20/2025,Credit Card,Amazon,"Haastown, Svalbard & Jan Mayen Islands",Pending,<function <lambda> at 0x7ebcdf81cb10>,<function <lambda> at 0x7ebcdf81cbb0>,Pending,Individual
4326,258,Loan Repayment,Mutual Funds,39678,03/20/2025,Crypto,Marriott Hotels,"Dennismouth, New Zealand",Approved,<function <lambda> at 0x7ebcdf81ccf0>,<function <lambda> at 0x7ebcdf81cc50>,Pending,Individual
4326,222,Loan Repayment,Medical Bills,48105,03/20/2025,Bank Transfer,Walmart,"Dennismouth, New Zealand",Pending,<function <lambda> at 0x7ebcdf81cd90>,<function <lambda> at 0x7ebcdf81ce30>,Approved,Individual
4327,220,Healthcare Payment,Mutual Funds,27544,03/20/2025,Crypto,Mayo Clinic,"North Joshua, Fiji",Pending,<function <lambda> at 0x7ebcdf81cf70>,<function <lambda> at 0x7ebcdf81ced0>,Pending,Corporate
4327,257,Subscription Payment,Supermarket,49984,03/20/2025,Credit Card,Netflix,"North Joshua, Fiji",Failed,<function <lambda> at 0x7ebcdf830010>,<function <lambda> at 0x7ebcdf8300b0>,Pending,Corporate
4328,212,Healthcare Payment,Supermarket,46285,03/20/2025,Debit Card,Wells Fargo,"East Jerry, Haiti",Completed,<function <lambda> at 0x7ebcdf8301f0>,<function <lambda> at 0x7ebcdf830150>,Pending,Enterprise
4328,284,Loan Repayment,Electronics,2381,03/20/2025,Crypto,Walmart,"East Jerry, Haiti",Pending,<function <lambda> at 0x7ebcdf830290>,<function <lambda> at 0x7ebcdf830330>,Pending,Enterprise
4329,210,Stock Investment,Medical Bills,45435,03/20/2025,Credit Card,Amazon,"New Allisonberg, Lebanon",Approved,<function <lambda> at 0x7ebcdf830470>,<function <lambda> at 0x7ebcdf8303d0>,Approved,Enterprise
4329,285,Online Purchase,Mortgage Payment,3782,03/20/2025,Bank Transfer,Walmart,"New Allisonberg, Lebanon",Completed,<function <lambda> at 0x7ebcdf830510>,<function <lambda> at 0x7ebcdf8305b0>,Approved,Enterprise
4330,292,Stock Investment,Mortgage Payment,28899,03/20/2025,Debit Card,Amazon,"Samanthaberg, Cocos (Keeling) Islands",Failed,<function <lambda> at 0x7ebcdf8306f0>,<function <lambda> at 0x7ebcdf830650>,Approved,Small Business
4330,277,Grocery Shopping,Supermarket,12590,03/20/2025,PayPal,Netflix,"Samanthaberg, Cocos (Keeling) Islands",Approved,<function <lambda> at 0x7ebcdf830790>,<function <lambda> at 0x7ebcdf830830>,Approved,Small Business
4331,241,Subscription Payment,Electronics,45484,03/20/2025,Debit Card,Mayo Clinic,"Kimberlymouth, Bouvet Island (Bouvetoya)",Completed,<function <lambda> at 0x7ebcdf830970>,<function <lambda> at 0x7ebcdf8308d0>,Pending,Corporate
4331,221,Loan Repayment,Electronics,48691,03/20/2025,Credit Card,Mayo Clinic,"Kimberlymouth, Bouvet Island (Bouvetoya)",Failed,<function <lambda> at 0x7ebcdf830a10>,<function <lambda> at 0x7ebcdf830ab0>,Approved,Corporate
4332,289,Subscription Payment,Luxury Resorts,2812,03/20/2025,Credit Card,E-Trade,"Coleside, Paraguay",Pending,<function <lambda> at 0x7ebcdf830bf0>,<function <lambda> at 0x7ebcdf830b50>,Pending,Corporate
4332,281,Stock Investment,Luxury Resorts,18307,03/20/2025,Credit Card,E-Trade,"Coleside, Paraguay",Pending,<function <lambda> at 0x7ebcdf830c90>,<function <lambda> at 0x7ebcdf830d30>,Approved,Corporate
4333,230,Loan Repayment,Luxury Resorts,12826,03/20/2025,PayPal,Amazon,"West Melissa, Liechtenstein",Approved,<function <lambda> at 0x7ebcdf830e70>,<function <lambda> at 0x7ebcdf830dd0>,Approved,Individual
4333,212,Loan Repayment,Luxury Resorts,143,03/20/2025,Debit Card,Amazon,"West Melissa, Liechtenstein",Failed,<function <lambda> at 0x7ebcdf830f10>,<function <lambda> at 0x7ebcdf830fb0>,Approved,Individual
4334,236,Hotel Booking,Supermarket,49609,03/20/2025,Debit Card,Marriott Hotels,"Port Jack, United Arab Emirates",Approved,<function <lambda> at 0x7ebcdf8310f0>,<function <lambda> at 0x7ebcdf831050>,Approved,Individual
4334,208,Hotel Booking,Mutual Funds,29852,03/20/2025,Crypto,Marriott Hotels,"Port Jack, United Arab Emirates",Failed,<function <lambda> at 0x7ebcdf831190>,<function <lambda> at 0x7ebcdf831230>,Pending,Individual
4335,230,Healthcare Payment,Mutual Funds,26977,03/20/2025,Debit Card,Mayo Clinic,"East Brandi, Moldova",Pending,<function <lambda> at 0x7ebcdf831370>,<function <lambda> at 0x7ebcdf8312d0>,Pending,Small Business
4335,262,Loan Repayment,Luxury Resorts,6011,03/20/2025,PayPal,Mayo Clinic,"East Brandi, Moldova",Pending,<function <lambda> at 0x7ebcdf831410>,<function <lambda> at 0x7ebcdf8314b0>,Approved,Small Business
4336,237,Stock Investment,Electronics,29005,03/20/2025,Crypto,Netflix,"South Markberg, Armenia",Pending,<function <lambda> at 0x7ebcdf8315f0>,<function <lambda> at 0x7ebcdf831550>,Approved,Small Business
4336,263,Online Purchase,Luxury Resorts,7672,03/20/2025,Debit Card,Netflix,"South Markberg, Armenia",Pending,<function <lambda> at 0x7ebcdf831690>,<function <lambda> at 0x7ebcdf831730>,Pending,Small Business
4337,244,Grocery Shopping,Supermarket,20729,03/20/2025,Bank Transfer,Marriott Hotels,"New Rebecca, Sweden",Pending,<function <lambda> at 0x7ebcdf831870>,<function <lambda> at 0x7ebcdf8317d0>,Approved,Individual
4337,204,Hotel Booking,Medical Bills,155,03/20/2025,Crypto,Wells Fargo,"New Rebecca, Sweden",Failed,<function <lambda> at 0x7ebcdf831910>,<function <lambda> at 0x7ebcdf8319b0>,Approved,Individual
4338,237,Stock Investment,Electronics,47847,03/20/2025,PayPal,Amazon,"Port Brianside, Cameroon",Failed,<function <lambda> at 0x7ebcdf831af0>,<function <lambda> at 0x7ebcdf831a50>,Approved,Enterprise
4338,286,Subscription Payment,Luxury Resorts,2447,03/20/2025,Debit Card,Walmart,"Port Brianside, Cameroon",Completed,<function <lambda> at 0x7ebcdf831b90>,<function <lambda> at 0x7ebcdf831c30>,Approved,Enterprise
4339,211,Loan Repayment,Medical Bills,14773,03/20/2025,Bank Transfer,Amazon,"East Jeffstad, Cyprus",Pending,<function <lambda> at 0x7ebcdf831d70>,<function <lambda> at 0x7ebcdf831cd0>,Approved,Small Business
4339,216,Online Purchase,Electronics,1752,03/20/2025,PayPal,Amazon,"East Jeffstad, Cyprus",Approved,<function <lambda> at 0x7ebcdf831e10>,<function <lambda> at 0x7ebcdf831eb0>,Approved,Small Business
4340,210,Online Purchase,Electronics,48837,03/20/2025,PayPal,Mayo Clinic,"New Angelchester, Kazakhstan",Approved,<function <lambda> at 0x7ebcdf831ff0>,<function <lambda> at 0x7ebcdf831f50>,Approved,Corporate
4340,260,Subscription Payment,Luxury Resorts,1079,03/20/2025,Credit Card,Amazon,"New Angelchester, Kazakhstan",Failed,<function <lambda> at 0x7ebcdf832090>,<function <lambda> at 0x7ebcdf832130>,Approved,Corporate
4341,236,Stock Investment,Medical Bills,43225,03/20/2025,Credit Card,Wells Fargo,"Haileyhaven, Cambodia",Approved,<function <lambda> at 0x7ebcdf832270>,<function <lambda> at 0x7ebcdf8321d0>,Pending,Small Business
4341,226,Healthcare Payment,Mutual Funds,6386,03/20/2025,Bank Transfer,Wells Fargo,"Haileyhaven, Cambodia",Pending,<function <lambda> at 0x7ebcdf832310>,<function <lambda> at 0x7ebcdf8323b0>,Approved,Small Business
4342,251,Loan Repayment,Supermarket,40060,03/20/2025,Credit Card,Walmart,"Fowlerville, Bangladesh",Completed,<function <lambda> at 0x7ebcdf8324f0>,<function <lambda> at 0x7ebcdf832450>,Pending,Small Business
4342,202,Subscription Payment,Luxury Resorts,3128,03/20/2025,Debit Card,Walmart,"Fowlerville, Bangladesh",Pending,<function <lambda> at 0x7ebcdf832590>,<function <lambda> at 0x7ebcdf832630>,Approved,Small Business
4343,246,Healthcare Payment,Supermarket,29272,03/20/2025,PayPal,E-Trade,"New Aaron, Guernsey",Approved,<function <lambda> at 0x7ebcdf832770>,<function <lambda> at 0x7ebcdf8326d0>,Approved,Corporate
4343,233,Loan Repayment,Mutual Funds,30924,03/20/2025,Crypto,Marriott Hotels,"New Aaron, Guernsey",Completed,<function <lambda> at 0x7ebcdf832810>,<function <lambda> at 0x7ebcdf8328b0>,Pending,Corporate
4344,202,Grocery Shopping,Luxury Resorts,46512,03/20/2025,Debit Card,Marriott Hotels,"Port Kevin, Pakistan",Approved,<function <lambda> at 0x7ebcdf8329f0>,<function <lambda> at 0x7ebcdf832950>,Pending,Individual
4344,298,Loan Repayment,Electronics,3758,03/20/2025,Debit Card,Amazon,"Port Kevin, Pakistan",Failed,<function <lambda> at 0x7ebcdf832a90>,<function <lambda> at 0x7ebcdf832b30>,Pending,Individual
4345,246,Stock Investment,Mortgage Payment,34918,03/20/2025,Crypto,E-Trade,"West Anamouth, Solomon Islands",Pending,<function <lambda> at 0x7ebcdf832c70>,<function <lambda> at 0x7ebcdf832bd0>,Approved,Corporate
4345,243,Healthcare Payment,Medical Bills,14785,03/20/2025,Credit Card,Amazon,"West Anamouth, Solomon Islands",Failed,<function <lambda> at 0x7ebcdf832d10>,<function <lambda> at 0x7ebcdf832db0>,Approved,Corporate
4346,246,Loan Repayment,Mortgage Payment,35483,03/20/2025,PayPal,Amazon,"Williamview, Falkland Islands (Malvinas)",Failed,<function <lambda> at 0x7ebcdf832ef0>,<function <lambda> at 0x7ebcdf832e50>,Pending,Corporate
4346,296,Healthcare Payment,Streaming Services,18686,03/20/2025,PayPal,E-Trade,"Williamview, Falkland Islands (Malvinas)",Failed,<function <lambda> at 0x7ebcdf832f90>,<function <lambda> at 0x7ebcdf833030>,Approved,Corporate
4347,285,Loan Repayment,Medical Bills,15400,03/20/2025,Crypto,E-Trade,"Aguilarland, Western Sahara",Failed,<function <lambda> at 0x7ebcdf833170>,<function <lambda> at 0x7ebcdf8330d0>,Pending,Small Business
4347,240,Grocery Shopping,Mutual Funds,48043,03/20/2025,Debit Card,Netflix,"Aguilarland, Western Sahara",Failed,<function <lambda> at 0x7ebcdf833210>,<function <lambda> at 0x7ebcdf8332b0>,Pending,Small Business
4348,286,Online Purchase,Mortgage Payment,5464,03/20/2025,PayPal,Marriott Hotels,"Neilmouth, Congo",Failed,<function <lambda> at 0x7ebcdf8333f0>,<function <lambda> at 0x7ebcdf833350>,Approved,Small Business
4348,275,Loan Repayment,Luxury Resorts,9891,03/20/2025,Debit Card,Wells Fargo,"Neilmouth, Congo",Approved,<function <lambda> at 0x7ebcdf833490>,<function <lambda> at 0x7ebcdf833530>,Approved,Small Business
4349,253,Hotel Booking,Medical Bills,30171,03/20/2025,PayPal,Amazon,"New Audrey, Nepal",Failed,<function <lambda> at 0x7ebcdf833670>,<function <lambda> at 0x7ebcdf8335d0>,Pending,Enterprise
4349,290,Stock Investment,Mutual Funds,18932,03/20/2025,Crypto,Marriott Hotels,"New Audrey, Nepal",Approved,<function <lambda> at 0x7ebcdf833710>,<function <lambda> at 0x7ebcdf8337b0>,Pending,Enterprise
4350,219,Grocery Shopping,Electronics,10258,03/20/2025,Crypto,Netflix,"Pierceville, Trinidad and Tobago",Failed,<function <lambda> at 0x7ebcdf8338f0>,<function <lambda> at 0x7ebcdf833850>,Pending,Small Business
4350,246,Subscription Payment,Medical Bills,7530,03/20/2025,Credit Card,Amazon,"Pierceville, Trinidad and Tobago",Completed,<function <lambda> at 0x7ebcdf833990>,<function <lambda> at 0x7ebcdf833a30>,Approved,Small Business
4351,220,Healthcare Payment,Mutual Funds,10199,03/20/2025,Credit Card,Wells Fargo,"Dominguezland, San Marino",Failed,<function <lambda> at 0x7ebcdf833b70>,<function <lambda> at 0x7ebcdf833ad0>,Pending,Corporate
4351,209,Hotel Booking,Medical Bills,48491,03/20/2025,Debit Card,Marriott Hotels,"Dominguezland, San Marino",Completed,<function <lambda> at 0x7ebcdf833c10>,<function <lambda> at 0x7ebcdf833cb0>,Pending,Corporate
4352,275,Healthcare Payment,Medical Bills,27302,03/20/2025,Debit Card,Mayo Clinic,"Amberland, Bhutan",Approved,<function <lambda> at 0x7ebcdf833df0>,<function <lambda> at 0x7ebcdf833d50>,Approved,Small Business
4352,266,Online Purchase,Mutual Funds,16021,03/20/2025,Crypto,Marriott Hotels,"Amberland, Bhutan",Approved,<function <lambda> at 0x7ebcdf833e90>,<function <lambda> at 0x7ebcdf833f30>,Approved,Small Business
4353,298,Hotel Booking,Luxury Resorts,29219,03/20/2025,Crypto,Wells Fargo,"Hartmanmouth, Venezuela",Approved,<function <lambda> at 0x7ebcdf834070>,<function <lambda> at 0x7ebcdf833fd0>,Pending,Individual
4353,215,Healthcare Payment,Luxury Resorts,17106,03/20/2025,Credit Card,Amazon,"Hartmanmouth, Venezuela",Completed,<function <lambda> at 0x7ebcdf834110>,<function <lambda> at 0x7ebcdf8341b0>,Approved,Individual
4354,284,Hotel Booking,Luxury Resorts,39867,03/20/2025,Bank Transfer,Mayo Clinic,"Keithchester, Cote d'Ivoire",Pending,<function <lambda> at 0x7ebcdf8342f0>,<function <lambda> at 0x7ebcdf834250>,Approved,Small Business
4354,235,Stock Investment,Medical Bills,19012,03/20/2025,PayPal,Marriott Hotels,"Keithchester, Cote d'Ivoire",Failed,<function <lambda> at 0x7ebcdf834390>,<function <lambda> at 0x7ebcdf834430>,Pending,Small Business
4355,224,Stock Investment,Mortgage Payment,9890,03/20/2025,Crypto,E-Trade,"Lake David, Portugal",Pending,<function <lambda> at 0x7ebcdf834570>,<function <lambda> at 0x7ebcdf8344d0>,Approved,Small Business
4355,298,Grocery Shopping,Mortgage Payment,39001,03/20/2025,Credit Card,Wells Fargo,"Lake David, Portugal",Failed,<function <lambda> at 0x7ebcdf834610>,<function <lambda> at 0x7ebcdf8346b0>,Approved,Small Business
4356,293,Loan Repayment,Supermarket,39768,03/20/2025,Bank Transfer,Walmart,"North Andrewmouth, Macao",Failed,<function <lambda> at 0x7ebcdf8347f0>,<function <lambda> at 0x7ebcdf834750>,Approved,Small Business
4356,215,Online Purchase,Luxury Resorts,37025,03/20/2025,PayPal,Mayo Clinic,"North Andrewmouth, Macao",Approved,<function <lambda> at 0x7ebcdf834890>,<function <lambda> at 0x7ebcdf834930>,Pending,Small Business
4357,247,Online Purchase,Medical Bills,9603,03/20/2025,Bank Transfer,E-Trade,"Port Danielberg, South Georgia and the South Sandwich Islands",Pending,<function <lambda> at 0x7ebcdf834a70>,<function <lambda> at 0x7ebcdf8349d0>,Pending,Enterprise
4357,214,Loan Repayment,Streaming Services,20954,03/20/2025,Crypto,Walmart,"Port Danielberg, South Georgia and the South Sandwich Islands",Pending,<function <lambda> at 0x7ebcdf834b10>,<function <lambda> at 0x7ebcdf834bb0>,Pending,Enterprise
4358,279,Hotel Booking,Luxury Resorts,39519,03/20/2025,Crypto,E-Trade,"Daniellefort, Nepal",Completed,<function <lambda> at 0x7ebcdf834cf0>,<function <lambda> at 0x7ebcdf834c50>,Approved,Individual
4358,291,Stock Investment,Supermarket,24076,03/20/2025,Debit Card,E-Trade,"Daniellefort, Nepal",Completed,<function <lambda> at 0x7ebcdf834d90>,<function <lambda> at 0x7ebcdf834e30>,Approved,Individual
4359,281,Grocery Shopping,Electronics,39690,03/20/2025,Debit Card,E-Trade,"Birdfurt, Slovenia",Pending,<function <lambda> at 0x7ebcdf834f70>,<function <lambda> at 0x7ebcdf834ed0>,Approved,Corporate
4359,247,Online Purchase,Mutual Funds,42113,03/20/2025,Credit Card,Amazon,"Birdfurt, Slovenia",Approved,<function <lambda> at 0x7ebcdf849010>,<function <lambda> at 0x7ebcdf8490b0>,Approved,Corporate
4360,243,Online Purchase,Electronics,8117,03/20/2025,PayPal,Amazon,"Michaelside, Saudi Arabia",Pending,<function <lambda> at 0x7ebcdf8491f0>,<function <lambda> at 0x7ebcdf849150>,Pending,Small Business
4360,291,Loan Repayment,Luxury Resorts,26345,03/20/2025,Credit Card,Mayo Clinic,"Michaelside, Saudi Arabia",Completed,<function <lambda> at 0x7ebcdf849290>,<function <lambda> at 0x7ebcdf849330>,Approved,Small Business
4361,291,Subscription Payment,Electronics,29223,03/20/2025,Bank Transfer,Amazon,"Johnshire, Bermuda",Completed,<function <lambda> at 0x7ebcdf849470>,<function <lambda> at 0x7ebcdf8493d0>,Pending,Small Business
4361,206,Healthcare Payment,Mutual Funds,11282,03/20/2025,Bank Transfer,E-Trade,"Johnshire, Bermuda",Completed,<function <lambda> at 0x7ebcdf849510>,<function <lambda> at 0x7ebcdf8495b0>,Pending,Small Business
4362,235,Loan Repayment,Medical Bills,40971,03/20/2025,Bank Transfer,Amazon,"Stacyport, Burkina Faso",Pending,<function <lambda> at 0x7ebcdf8496f0>,<function <lambda> at 0x7ebcdf849650>,Approved,Individual
4362,248,Online Purchase,Luxury Resorts,39062,03/20/2025,Debit Card,E-Trade,"Stacyport, Burkina Faso",Pending,<function <lambda> at 0x7ebcdf849790>,<function <lambda> at 0x7ebcdf849830>,Approved,Individual
4363,227,Hotel Booking,Electronics,23557,03/20/2025,Debit Card,E-Trade,"Bobbyshire, Kyrgyz Republic",Pending,<function <lambda> at 0x7ebcdf849970>,<function <lambda> at 0x7ebcdf8498d0>,Pending,Small Business
4363,255,Grocery Shopping,Supermarket,42811,03/20/2025,Bank Transfer,Wells Fargo,"Bobbyshire, Kyrgyz Republic",Completed,<function <lambda> at 0x7ebcdf849a10>,<function <lambda> at 0x7ebcdf849ab0>,Pending,Small Business
4364,285,Grocery Shopping,Luxury Resorts,30874,03/20/2025,Crypto,Walmart,"New James, Mali",Completed,<function <lambda> at 0x7ebcdf849bf0>,<function <lambda> at 0x7ebcdf849b50>,Approved,Individual
4364,292,Subscription Payment,Supermarket,32772,03/20/2025,Bank Transfer,Mayo Clinic,"New James, Mali",Pending,<function <lambda> at 0x7ebcdf849c90>,<function <lambda> at 0x7ebcdf849d30>,Approved,Individual
4365,290,Stock Investment,Electronics,25952,03/20/2025,Debit Card,Marriott Hotels,"East Kaylachester, Central African Republic",Completed,<function <lambda> at 0x7ebcdf849e70>,<function <lambda> at 0x7ebcdf849dd0>,Pending,Corporate
